id,Mecaniques
7822,Secret Unit Deployment
7822,Team-Based Game
7822,Variable Player Powers
137348,
337503,Dice Rolling
337503,Hand Management
166081,Storytelling
166081,Voting
21389,Memory
21389,Set Collection
10320,Pattern Recognition
10320,Set Collection
2878,Paper-and-Pencil
2878,Voting
27959,Dice Rolling
27959,Hand Management
27959,Player Elimination
27959,Roll / Spin and Move
17106,Enclosure
17106,Paper-and-Pencil
6787,Dice Rolling
6787,Pick-up and Deliver
6787,Point to Point Movement
6787,Race
6787,Roll / Spin and Move
3699,Action Queue
3699,Dice Rolling
3699,Finale Ending
3699,Hand Management
3699,Set Collection
3699,Take That
3699,Trading
13805,Dice Rolling
13805,Modular Board
13805,Roll / Spin and Move
10502,Betting and Bluffing
10502,Dice Rolling
11670,Hand Management
11670,Memory
11670,Set Collection
31016,Hand Management
31016,Memory
31016,Player Elimination
31016,Rock-Paper-Scissors
31016,Take That
5367,Hand Management
18901,Auction / Bidding
18901,Player Elimination
18901,Roll / Spin and Move
18901,Set Collection
18901,Trading
93688,Bingo
93688,Random Production
3347,Hand Management
3347,Lose a Turn
3347,Matching
3347,Take That
254617,Auction / Bidding
254617,Player Elimination
254617,Push Your Luck
254617,Roll / Spin and Move
254617,Set Collection
254617,Trading
2767,Dice Rolling
3394,Auction / Bidding
3394,Player Elimination
3394,Roll / Spin and Move
3394,Set Collection
3394,Trading
329713,Cooperative Game
329713,Solo / Solitaire Game
329713,Storytelling
6552,Betting and Bluffing
6552,Commodity Speculation
6552,Loans
6552,Paper-and-Pencil
6552,Player Elimination
6552,Roll / Spin and Move
6552,Simulation
6552,Stock Holding
316555,Cooperative Game
316555,Variable Player Powers
155081,Hand Management
4907,Roll / Spin and Move
321928,Hand Management
321928,Simulation
1446,Set Collection
8569,Action Queue
8569,Modular Board
10709,Dice Rolling
10709,Roll / Spin and Move
11415,Dice Rolling
11415,Set Collection
11415,Take That
41259,Dice Rolling
41259,Memory
41259,Modular Board
399,Trading
399,Variable Player Powers
9214,Hand Management
9214,Speed Matching
6711,
20422,Point to Point Movement
32260,Set Collection
32260,Tile Placement
4122,Secret Unit Deployment
10453,Single Loser Game
3422,Hand Management
3422,Set Collection
294880,Constrained Bidding
294880,Dice Rolling
294880,Movement Points
294880,Open Drafting
294880,Pick-up and Deliver
294880,Re-rolling and Locking
294880,Set Collection
294880,Solo / Solitaire Game
294880,Worker Placement with Dice Workers
23499,Secret Unit Deployment
339107,Set Collection
41541,Hidden Roles
41541,Role Playing
41541,Team-Based Game
41541,Variable Player Powers
3623,Roll / Spin and Move
3623,Team-Based Game
3623,Voting
101737,Dice Rolling
101737,Flicking
4041,Roll / Spin and Move
22861,Dice Rolling
2910,Voting
125879,Dice Rolling
125879,Modular Board
125879,Worker Placement
2688,Pick-up and Deliver
212436,Hand Management
212436,Simulation
7467,Dice Rolling
7467,Roll / Spin and Move
2770,
26696,Auction / Bidding
26696,Player Elimination
26696,Roll / Spin and Move
26696,Set Collection
26696,Trading
258302,Hand Management
258302,Voting
7098,Auction / Bidding
7098,Player Elimination
7098,Roll / Spin and Move
7098,Set Collection
7098,Trading
126207,Dice Rolling
126207,Hand Management
4492,Roll / Spin and Move
126444,Hand Management
126444,Player Elimination
126444,Trick-taking
212027,Dice Rolling
212027,Paper-and-Pencil
212027,Push Your Luck
212027,Re-rolling and Locking
120426,Hand Management
120426,Variable Player Powers
7972,Grid Movement
64204,Memory
230864,Hand Management
230864,Take That
4127,
154674,Area Movement
154674,Campaign / Battle Card Driven
154674,Dice Rolling
154674,Grid Movement
172307,Roll / Spin and Move
172307,Simulation
10400,Pattern Building
10400,Solo / Solitaire Game
417,Hand Management
5546,Flicking
2979,Modular Board
2979,Set Collection
2979,Tile Placement
2979,Variable Player Powers
1932,Roll / Spin and Move
1932,Set Collection
4004,Hand Management
18686,Roll / Spin and Move
18686,Set Collection
18686,Trading
17250,Auction / Bidding
17250,Player Elimination
17250,Roll / Spin and Move
17250,Set Collection
17250,Trading
29613,Dice Rolling
29613,Paper-and-Pencil
4845,Point to Point Movement
4845,Roll / Spin and Move
352997,Hand Management
352997,Take That
89962,
18755,
3804,Pattern Recognition
2223,Hand Management
2223,Lose a Turn
2223,Matching
2223,Take That
10712,Area Movement
10712,Ownership
10712,Roll / Spin and Move
31145,
1426,Modular Board
1426,Tile Placement
99079,Area Movement
99079,Dice Rolling
99079,Roll / Spin and Move
231939,Cooperative Game
231939,Dice Rolling
24067,Betting and Bluffing
24067,Pick-up and Deliver
24067,Point to Point Movement
24067,Rock-Paper-Scissors
24067,Roll / Spin and Move
24067,Set Collection
24067,Trading
193295,
211534,Action Points
211534,Hand Management
211534,Player Elimination
211534,Set Collection
211534,Take That
50849,Dice Rolling
50849,Player Elimination
1422,Hand Management
1422,Paper-and-Pencil
1422,Roll / Spin and Move
4910,Spelling
1527,Roll / Spin and Move
1527,Variable Player Powers
4367,Area Movement
4367,Campaign / Battle Card Driven
4367,Card Play Conflict Resolution
4367,Dice Rolling
4367,Events
4367,Movement Points
4367,Simulation
36611,Auction / Bidding
36611,Player Elimination
36611,Roll / Spin and Move
36611,Set Collection
36611,Trading
7320,
40508,Real-Time
40508,Spelling
152758,Hand Management
152758,Pattern Building
6549,Roll / Spin and Move
6549,Set Collection
189489,Commodity Speculation
189489,Hand Management
189489,Simulation
189489,Stock Holding
258855,Player Elimination
258855,Voting
7308,
11416,Set Collection
89953,Dice Rolling
89953,Push Your Luck
3934,Dice Rolling
3934,Die Icon Resolution
3934,Set Collection
3934,Solo / Solitaire Game
8487,
9851,Dice Rolling
175512,
35173,Dice Rolling
42050,Auction / Bidding
42050,Dice Rolling
42050,Loans
42050,Roll / Spin and Move
42050,Set Collection
42050,Stock Holding
42050,Trading
2502,
10715,
155250,Critical Hits and Failures
155250,Dice Rolling
155250,Scenario / Mission / Campaign Game
155250,Variable Player Powers
274056,Cooperative Game
274056,Storytelling
2004,Dice Rolling
2004,Roll / Spin and Move
2004,Set Collection
29096,Hand Management
2318,Spelling
2318,Tile Placement
204543,Team-Based Game
3052,Hand Management
3052,Network and Route Building
3052,Tile Placement
3052,Voting
38558,Set Collection
3074,Roll / Spin and Move
5015,Stacking and Balancing
6535,
32032,Auction / Bidding
32032,Roll / Spin and Move
32032,Set Collection
32032,Trading
65611,Dice Rolling
65611,Player Elimination
1748,Voting
764,
113819,Dice Rolling
113819,Real-Time
182875,Hand Management
182875,Modular Board
182875,Point to Point Movement
19370,Acting
19370,Paper-and-Pencil
19370,Singing
19370,Storytelling
9004,Single Loser Game
8392,Single Loser Game
8392,Stacking and Balancing
141019,Campaign / Battle Card Driven
141019,Cooperative Game
141019,Hand Management
7601,
23964,Roll / Spin and Move
1094,Hand Management
1094,Hidden Roles
1094,Point to Point Movement
4724,Modular Board
4724,Roll / Spin and Move
17003,Pattern Recognition
17003,Real-Time
1511,Dice Rolling
1511,Events
1511,Grid Movement
1511,Hexagon Grid
1511,Movement Points
1511,Race
1511,Scenario / Mission / Campaign Game
1511,Simulation
1511,Variable Set-up
24959,Dice Rolling
24959,Hand Management
24959,Modular Board
24959,Team-Based Game
24959,Variable Player Powers
24985,Race
24985,Roll / Spin and Move
1604,Acting
1604,Roll / Spin and Move
2456,Point to Point Movement
2456,Rock-Paper-Scissors
2456,Roll / Spin and Move
385757,Prisoner's Dilemma
385757,Worker Placement
2272,Roll / Spin and Move
15393,
11028,
2386,Enclosure
2386,Grid Movement
2386,Point to Point Movement
2386,Race
2386,Team-Based Game
4035,
2952,Roll / Spin and Move
2952,Set Collection
276022,
18905,
232895,Auction / Bidding
232895,Modular Board
232895,Open Drafting
226610,Hand Management
226610,Simultaneous Action Selection
1824,Auction / Bidding
1824,Memory
1824,Roll / Spin and Move
1824,Set Collection
1824,Trading
246701,Hand Management
4077,Push Your Luck
419763,Action Points
419763,Automatic Resource Growth
419763,Card Play Conflict Resolution
419763,Deck Construction
677,Voting
3343,Betting and Bluffing
3343,Dice Rolling
3343,Roll / Spin and Move
3343,Stock Holding
4888,Physical Removal
4888,Single Loser Game
6546,Stacking and Balancing
1298,Auction / Bidding
1298,Player Elimination
1298,Roll / Spin and Move
1298,Set Collection
1298,Trading
6283,Dice Rolling
6283,Roll / Spin and Move
6283,Storytelling
13166,
1258,Melding and Splaying
1258,Set Collection
8689,Dice Rolling
8689,Paper-and-Pencil
8689,Team-Based Game
2956,
3728,Physical Removal
3728,Stacking and Balancing
3728,Three Dimensional Movement
1923,Team-Based Game
5130,Point to Point Movement
5130,Roll / Spin and Move
4792,Flicking
12205,Hand Management
12205,Storytelling
13713,Point to Point Movement
3990,Memory
3990,Open Drafting
11017,Hand Management
11017,Matching
5749,Memory
5749,Pattern Recognition
10816,Betting and Bluffing
10816,Push Your Luck
1797,Auction / Bidding
1797,Dice Rolling
1797,Open Drafting
1797,Roll / Spin and Move
1797,Trading
5588,Memory
5314,Deduction
5314,Spelling
7688,Memory
7688,Set Collection
7688,Solo / Solitaire Game
7688,Team-Based Game
7688,Variable Set-up
7262,Memory
7262,Rock-Paper-Scissors
7262,Trick-taking
1751,Roll / Spin and Move
1751,Semi-Cooperative Game
2719,Pattern Building
1931,Auction / Bidding
1931,Roll / Spin and Move
1931,Set Collection
1931,Trading
5050,Dice Rolling
2083,Grid Movement
2083,Pattern Movement
2083,Square Grid
2083,Static Capture
4143,Deduction
4143,Questions and Answers
5339,Dice Rolling
5339,Point to Point Movement
5339,Roll / Spin and Move
5339,Set Collection
4149,Physical Removal
15549,Betting and Bluffing
2785,Dice Rolling
2785,Events
2785,Lose a Turn
2785,Race
2785,Roll / Spin and Move
2785,Track Movement
6424,Physical Removal
6424,Push Your Luck
6424,Set Collection
6424,Take That
3510,Team-Based Game
5894,Player Elimination
4378,Dice Rolling
4378,Paper-and-Pencil
4378,Race
4378,Set Collection
6932,Cooperative Game
6932,Roll / Spin and Move
2425,Deduction
2425,Paper-and-Pencil
2425,Secret Unit Deployment
2136,Dice Rolling
2136,Race
2136,Roll / Spin and Move
2136,Static Capture
2136,Take That
2136,Team-Based Game
2136,Track Movement
5895,
2407,Roll / Spin and Move
2407,Take That
10799,Hand Management
10799,Hot Potato
10799,Set Collection
2679,Race
2679,Roll / Spin and Move
205322,Communication Limits
205322,Connections
205322,Cooperative Game
205322,Dice Rolling
205322,Hand Management
205322,Lose a Turn
205322,Move Through Deck
205322,Player Elimination
205322,Simulation
205322,Solo / Solitaire Game
7682,Memory
7682,Set Collection
3737,Physical Removal
3737,Simulation
3522,Dice Rolling
2921,Events
2921,Roll / Spin and Move
2921,Simulation
1410,Race
1410,Roll / Spin and Move
1406,Auction / Bidding
1406,Auction: English
1406,Income
1406,Loans
1406,Lose a Turn
1406,Ownership
1406,Player Elimination
1406,Roll / Spin and Move
1406,Set Collection
1406,Track Movement
1406,Trading
7316,Betting and Bluffing
7316,Bingo
7316,Pattern Recognition
16398,
5048,Roll / Spin and Move
5432,Events
5432,Race
5432,Roll / Spin and Move
5432,Track Movement
11901,Paper-and-Pencil
11901,Pattern Building
11901,Square Grid
622,
1528,
2802,Dice Rolling
2802,Hexagon Grid
2802,Variable Player Powers
2883,Dice Rolling
2883,Grid Movement
2883,Square Grid
2883,Track Movement
3694,Dice Rolling
3694,Grid Movement
3694,Hexagon Grid
3694,Movement Points
3694,Ratio / Combat Results Table
3694,Simulation
3935,Hexagon Grid
4230,Dice Rolling
4230,Grid Movement
4230,Hexagon Grid
4230,Movement Points
4230,Ratio / Combat Results Table
4230,Simulation
4230,Zone of Control
4385,
4564,Dice Rolling
4564,Grid Movement
4564,Hexagon Grid
4564,Line of Sight
4564,Movement Points
4564,Ratio / Combat Results Table
4564,Scenario / Mission / Campaign Game
4564,Simulation
4564,Zone of Control
4848,Dice Rolling
4848,Grid Movement
4848,Hexagon Grid
4848,Movement Points
4848,Ratio / Combat Results Table
4848,Scenario / Mission / Campaign Game
4848,Simulation
4848,Zone of Control
5811,Area Movement
5811,Dice Rolling
5811,Grid Movement
5811,Hexagon Grid
5811,Movement Points
5811,Paper-and-Pencil
5811,Player Elimination
5811,Point to Point Movement
5811,Roll / Spin and Move
5811,Simulation
5811,Square Grid
7092,Dice Rolling
7092,Hexagon Grid
7092,Movement Points
7092,Simulation
7092,Zone of Control
8070,Dice Rolling
8070,Hexagon Grid
8070,Simulation
8383,Dice Rolling
8383,Hexagon Grid
9151,Dice Rolling
9151,Grid Movement
9151,Hexagon Grid
9151,Movement Points
9151,Ratio / Combat Results Table
9151,Scenario / Mission / Campaign Game
9151,Simulation
9151,Zone of Control
10973,Dice Rolling
12947,Dice Rolling
12947,Hexagon Grid
12947,Movement Points
12947,Ratio / Combat Results Table
12947,Simulation
12947,Zone of Control
13454,Area Movement
15471,Paper-and-Pencil
15471,Voting
16185,Dice Rolling
16185,Grid Movement
16185,Hexagon Grid
16185,Ratio / Combat Results Table
16185,Simulation
16185,Zone of Control
17419,Dice Rolling
17419,Hand Management
17419,Memory
17419,Modular Board
17419,Network and Route Building
17419,Trading
20436,Auction / Bidding
22509,Dice Rolling
22509,Hexagon Grid
22509,Ratio / Combat Results Table
22509,Simulation
22509,Zone of Control
22766,Hand Management
22766,Open Drafting
22766,Trading
26138,Action Points
26138,Hand Management
26138,Modular Board
26138,Secret Unit Deployment
26138,Tile Placement
26138,Variable Player Powers
30933,Hand Management
30933,Hidden Roles
30933,Player Elimination
30933,Take That
30933,Team-Based Game
30933,Variable Player Powers
30966,
32928,Bids As Wagers
32928,Team-Based Game
32928,Trick-taking
39103,Pattern Recognition
42627,Dice Rolling
42627,Tile Placement
43262,Grid Movement
43262,Hand Management
43262,Hexagon Grid
43262,Team-Based Game
43262,Tile Placement
43262,Variable Player Powers
45358,Hand Management
45358,Open Drafting
45358,Pattern Building
45358,Set Collection
45358,Tile Placement
60056,Dice Rolling
60056,Roll / Spin and Move
60153,Area Majority / Influence
60153,Area Movement
60153,Campaign / Battle Card Driven
60153,Dice Rolling
60153,Hand Management
70918,Cooperative Game
70918,Hand Management
70918,Memory
70918,Set Collection
71099,Dice Rolling
71099,Hand Management
71099,Open Drafting
71099,Push Your Luck
71099,Tile Placement
89952,Area Majority / Influence
89952,Tile Placement
96628,Bingo
96628,Connections
96628,Dice Rolling
96628,Grid Movement
96628,Once-Per-Game Abilities
96628,Pattern Movement
96628,Race
96628,Roll / Spin and Move
96628,Square Grid
96628,Static Capture
108687,Action Drafting
108687,End Game Bonuses
108687,Follow
108687,Hidden Victory Points
108687,Increase Value of Unchosen Resources
108687,Turn Order: Progressive
108687,Variable Phase Order
128666,Hand Management
128666,Player Elimination
128666,Team-Based Game
128666,Variable Player Powers
134824,Pattern Building
134824,Pattern Recognition
134824,Tile Placement
135840,Dice Rolling
135840,Hexagon Grid
135840,Simulation
139991,Action Queue
139991,Market
139991,Set Collection
139991,Simultaneous Action Selection
139991,Worker Placement
139993,Area Majority / Influence
139993,Chaining
139993,Enclosure
139993,Grid Movement
139993,Modular Board
139993,Network and Route Building
140068,Dice Rolling
140068,Events
140068,Memory
140068,Real-Time
140068,Relative Movement
140068,Team-Based Game
140068,Tile Placement
140068,Track Movement
140135,Area Majority / Influence
140135,Area Movement
140135,Dice Rolling
140135,Variable Player Powers
140709,Hand Management
140709,Open Drafting
140709,Pattern Building
140709,Set Collection
140709,Tile Placement
140711,Area Majority / Influence
140711,Tile Placement
141007,Area Majority / Influence
141007,Tile Placement
141008,Area Majority / Influence
141008,Tile Placement
142039,Hand Management
142039,Memory
142039,Player Elimination
142057,Area Majority / Influence
142057,Tile Placement
142131,Deck
142131,Bag
142131,and Pool Building
142131,Hand Management
142131,Open Drafting
142132,Deck
142132,Bag
142132,and Pool Building
142132,Hand Management
142132,Open Drafting
143147,Hand Management
143147,Hidden Roles
143147,Map Addition
143147,Network and Route Building
143147,Take That
143147,Team-Based Game
143147,Traitor Game
144464,Role Playing
144464,Storytelling
144464,Team-Based Game
144464,Variable Player Powers
144464,Voting
144845,Area Majority / Influence
144845,Dice Rolling
144845,Events
144845,Hexagon Grid
144845,Simulation
144845,Sudden Death Ending
144845,Variable Player Powers
147154,Deck Construction
147154,Hand Management
147154,Sudden Death Ending
147154,Variable Player Powers
147170,Area Majority / Influence
147170,Auction / Bidding
147170,Auction: Multiple Lot
147170,Hand Management
147170,Secret Unit Deployment
147170,Simultaneous Action Selection
147170,Turn Order: Auction
147170,Variable Phase Order
147170,Variable Player Powers
147190,Action Points
147190,Cooperative Game
147190,Deck
147190,Bag
147190,and Pool Building
147190,Dice Rolling
147190,Set Collection
147190,Solo / Solitaire Game
147190,Variable Player Powers
148641,Grid Movement
150446,Dice Rolling
150446,Hexagon Grid
150446,Simulation
150446,Zone of Control
151377,Hand Management
151377,Network and Route Building
151377,Open Drafting
152242,Player Elimination
152242,Role Playing
152242,Team-Based Game
152242,Traitor Game
152242,Variable Player Powers
152242,Voting
152959,
153703,Cooperative Game
153703,Dice Rolling
153703,Variable Player Powers
153912,Area Movement
153912,Dice Rolling
153912,Events
153912,Hand Management
153912,Paper-and-Pencil
153912,Set Collection
154432,Dice Rolling
154597,Enclosure
154597,Grid Movement
154597,Hexagon Grid
154597,Pieces as Map
154597,Slide / Push
154597,Three Dimensional Movement
154597,Tile Placement
154883,Acting
154883,Role Playing
154883,Single Loser Game
154883,Storytelling
155731,End Game Bonuses
155731,Point to Point Movement
155731,Set Collection
155731,Turn Order: Time Track
155731,Variable Player Powers
155731,Worker Placement
156455,Contracts
156455,Hand Management
156455,Turn Order: Auction
156455,Victory Points as a Resource
156455,Worker Placement
156455,Different Worker Types
157723,Hand Management
157723,Player Elimination
157723,Rock-Paper-Scissors
157723,Simultaneous Action Selection
157820,Cooperative Game
157820,Dice Rolling
157820,Grid Movement
157820,Modular Board
157820,Push Your Luck
157820,Roll / Spin and Move
157820,Tile Placement
158408,Memory
158408,Player Elimination
158408,Take That
158408,Variable Player Powers
158976,Deck
158976,Bag
158976,and Pool Building
158976,Hand Management
158976,Open Drafting
159500,Hand Management
159500,Rock-Paper-Scissors
159517,Hand Management
159517,Player Elimination
159517,Push Your Luck
160069,Connections
160069,End Game Bonuses
160069,Hand Management
160069,Network and Route Building
160069,Open Drafting
160069,Set Collection
160094,Area Majority / Influence
160094,Tile Placement
160669,Area Majority / Influence
161617,Action Queue
161617,Hand Management
161617,Simultaneous Action Selection
161617,Tile Placement
161617,Worker Placement
163105,Area Majority / Influence
163105,Commodity Speculation
163105,Dice Rolling
163105,Hand Management
163105,Open Drafting
163105,Set Collection
163105,Stock Holding
163105,Tile Placement
164127,Area Majority / Influence
164127,Map Addition
164127,Pattern Recognition
164127,Tile Placement
165332,Variable Phase Order
165469,Area Majority / Influence
165469,Hand Management
167828,Dice Rolling
167828,Paper-and-Pencil
167828,Solo / Solitaire Game
168421,Hand Management
168421,Set Collection
168421,Solo / Solitaire Game
168421,Trading
168680,Player Elimination
168680,Role Playing
168680,Team-Based Game
168680,Variable Player Powers
168680,Voting
169814,
170815,Area Majority / Influence
170815,Auction / Bidding
170815,Voting
170815,Worker Placement
170815,Different Worker Types
171199,Dice Rolling
171199,Hand Management
171199,Open Drafting
171199,Take That
171905,Deck
171905,Bag
171905,and Pool Building
171905,Open Drafting
171905,Point to Point Movement
171908,Area Majority / Influence
171908,Area Movement
171908,Auction / Bidding
171908,Hand Management
171908,Memory
171908,Open Drafting
171908,Simultaneous Action Selection
173270,Dice Rolling
173270,Grid Movement
173270,Hexagon Grid
173270,Movement Points
173270,Ratio / Combat Results Table
173270,Scenario / Mission / Campaign Game
173270,Simulation
173270,Variable Player Powers
173270,Variable Set-up
174226,Deck
174226,Bag
174226,and Pool Building
174226,Hand Management
174226,Open Drafting
174458,Deck
174458,Bag
174458,and Pool Building
174458,Hand Management
174458,Open Drafting
174458,Take That
174610,Area Majority / Influence
174610,Dice Rolling
174610,Worker Placement
174852,Betting and Bluffing
174852,Variable Player Powers
175239,Dice Rolling
175239,Open Drafting
175707,Deck
175707,Bag
175707,and Pool Building
175707,Solo / Solitaire Game
176103,Action Queue
176103,Area Majority / Influence
176103,Area Movement
176103,Auction / Bidding
176103,Cube Tower
176103,Simultaneous Action Selection
176103,Variable Phase Order
176596,Chit-Pull System
176596,Dice Rolling
176596,Grid Movement
176596,Hexagon Grid
176596,Movement Points
176596,Scenario / Mission / Campaign Game
176596,Simulation
176601,Action Points
176601,Cooperative Game
176601,Dice Rolling
176601,Hand Management
176601,Point to Point Movement
176601,Variable Player Powers
176601,Voting
177352,Area Majority / Influence
177352,Dice Rolling
177352,Tile Placement
177352,Variable Player Powers
177352,Worker Placement
180616,Deck
180616,Bag
180616,and Pool Building
180616,Hand Management
180616,Open Drafting
180845,Acting
180845,Market
180845,Memory
180845,Open Drafting
180845,Pattern Recognition
180845,Player Judge
180845,Push Your Luck
180845,Real-Time
180845,Roles with Asymmetric Information
180845,Set Collection
180845,Solo / Solitaire Game
180845,Speed Matching
180845,Storytelling
181209,Cooperative Game
181209,Deck
181209,Bag
181209,and Pool Building
181209,Modular Board
181209,Variable Player Powers
181289,Network and Route Building
181289,Variable Player Powers
181327,Area Majority / Influence
181327,Hand Management
181327,Open Drafting
182453,Communication Limits
182453,Cooperative Game
182453,Hand Management
182453,Solo / Solitaire Game
182880,Dice Rolling
182880,Hand Management
182880,Modular Board
182880,Network and Route Building
182880,Trading
185257,Hand Management
185257,Layering
185257,Melding and Splaying
185257,Take That
185257,Team-Based Game
185257,Variable Phase Order
185817,Dice Rolling
185817,Open Drafting
186375,Point to Point Movement
186375,Set Collection
186375,Turn Order: Time Track
186375,Variable Player Powers
186567,Deck
186567,Bag
186567,and Pool Building
186567,Hand Management
186567,Open Drafting
186567,Take That
186659,Action Queue
186659,Area Majority / Influence
186659,Dice Rolling
187926,Deck
187926,Bag
187926,and Pool Building
187926,Worker Placement
187988,Area Majority / Influence
187988,Betting and Bluffing
187988,Cooperative Game
187988,Dice Rolling
187988,Modular Board
187988,Pattern Building
187988,Player Elimination
187988,Push Your Luck
187988,Rock-Paper-Scissors
187988,Set Collection
187988,Simultaneous Action Selection
187988,Tile Placement
188076,Layering
188076,Modular Board
188076,Team-Based Game
188076,Tile Placement
190553,Dice Rolling
190553,Hand Management
190553,Open Drafting
190553,Take That
190553,Variable Player Powers
191710,Dice Rolling
191710,Hand Management
191710,Modular Board
191710,Network and Route Building
191710,Trading
192663,Dice Rolling
192663,Grid Movement
192663,Hand Management
192663,Secret Unit Deployment
193927,Action Drafting
193927,Auction / Bidding
193927,Grid Movement
193927,Hexagon Grid
193927,Lose a Turn
193927,Map Addition
193927,Modular Board
193927,Turn Order: Claim Action
200430,Hand Management
200430,Simulation
201856,Action Points
201856,Hand Management
201856,Worker Placement
203219,Dice Rolling
203219,Hand Management
203219,Open Drafting
203219,Random Production
203219,Trading
203835,Hand Management
203835,Player Elimination
203835,Push Your Luck
203835,Stacking and Balancing
203835,Take That
206236,Action Points
206236,Action Queue
206236,Area Majority / Influence
206236,Area Movement
206236,Simultaneous Action Selection
206236,Variable Phase Order
206593,Action Points
206593,Area Majority / Influence
206593,Point to Point Movement
206593,Variable Player Powers
207370,Deck
207370,Bag
207370,and Pool Building
207370,Push Your Luck
209872,Hand Management
209872,Point to Point Movement
209872,Set Collection
209872,Track Movement
211323,Deck
211323,Bag
211323,and Pool Building
211323,Hand Management
211323,Take That
212956,Action Queue
212956,Cooperative Game
212956,Memory
212956,Modular Board
212956,Player Elimination
212956,Simultaneous Action Selection
212956,Team-Based Game
212956,Traitor Game
212956,Variable Player Powers
213460,Cooperative Game
213460,Elapsed Real Time Ending
213460,Scenario / Mission / Campaign Game
213460,Storytelling
213788,Deck
213788,Bag
213788,and Pool Building
213788,Hand Management
213788,Open Drafting
213984,Area Majority / Influence
213984,Open Drafting
213984,Point to Point Movement
214000,Action Drafting
214000,Events
214000,Hand Management
214000,Turn Order: Stat-Based
215946,Action Points
215946,Cooperative Game
215946,Grid Movement
215946,Modular Board
215946,Network and Route Building
215946,Pick-up and Deliver
215946,Push Your Luck
215946,Variable Player Powers
216123,Deck
216123,Bag
216123,and Pool Building
216123,Open Drafting
216123,Take That
216725,Follow
216725,Hand Management
216725,Open Drafting
216849,Deck
216849,Bag
216849,and Pool Building
216849,Hand Management
216849,Open Drafting
219774,Deck
219774,Bag
219774,and Pool Building
219774,Hand Management
222988,Deck
222988,Bag
222988,and Pool Building
222988,Hand Management
222988,Variable Player Powers
222988,Worker Placement
224035,Dice Rolling
224035,Push Your Luck
228867,Cooperative Game
228867,Storytelling
229130,Area Majority / Influence
229130,Enclosure
229130,Grid Movement
229130,Modular Board
229130,Network and Route Building
230914,Area Majority / Influence
230914,Pattern Building
230914,Tile Placement
231942,Dice Rolling
231942,Hand Management
231942,Modular Board
231942,Roll / Spin and Move
231942,Team-Based Game
231942,Variable Player Powers
232894,Cooperative Game
232894,Dice Rolling
232894,Modular Board
232894,Tile Placement
232900,Dice Rolling
232900,Variable Player Powers
232900,Worker Placement
236781,Action Points
236781,Area Majority / Influence
236781,Cooperative Game
236781,Deck
236781,Bag
236781,and Pool Building
236781,Hand Management
236781,Point to Point Movement
236781,Variable Player Powers
239307,Cooperative Game
239307,Storytelling
241203,Deck
241203,Bag
241203,and Pool Building
241203,Hand Management
241203,Open Drafting
241853,Open Drafting
241853,Set Collection
241853,Trading
245200,Dice Rolling
245200,Push Your Luck
245931,Set Collection
245931,Worker Placement
246912,Hand Management
248562,Card Play Conflict Resolution
248562,Cooperative Game
248562,Deck
248562,Bag
248562,and Pool Building
248562,Dice Rolling
248562,Grid Movement
248562,Hand Management
248562,Modular Board
248562,Open Drafting
248562,Role Playing
248562,Solo / Solitaire Game
248562,Tile Placement
248562,Variable Player Powers
249703,Action Drafting
249703,Action Points
249703,Open Drafting
249703,Set Collection
249703,Turn Order: Claim Action
249889,Commodity Speculation
249889,Open Drafting
249889,Take That
249889,Worker Placement
251219,Contracts
251219,Dice Rolling
251219,Grid Movement
251219,Modular Board
251219,Network and Route Building
251219,Pick-up and Deliver
251219,Race
251219,Variable Set-up
251830,Hand Management
251830,Open Drafting
251830,Set Collection
251830,Tile Placement
254138,Open Drafting
254138,Pattern Building
254138,Set Collection
254138,Tile Placement
254226,Cooperative Game
254226,Scenario / Mission / Campaign Game
254226,Storytelling
255262,Automatic Resource Growth
255262,Enclosure
255262,Increase Value of Unchosen Resources
255262,Tile Placement
255262,Turn Order: Claim Action
255262,Worker Placement
255484,Area Movement
255484,Dice Rolling
255484,Hexagon Grid
255524,Action Drafting
255524,Area Majority / Influence
255524,Hand Management
255524,Increase Value of Unchosen Resources
255524,Open Drafting
255524,Ownership
255524,Variable Player Powers
255524,Variable Set-up
255524,Worker Placement
255524,Different Worker Types
255668,Action Points
255668,Action Queue
255668,Catch the Leader
255668,Deck
255668,Bag
255668,and Pool Building
255668,Dice Rolling
255668,Simultaneous Action Selection
255668,Tile Placement
255668,Turn Order: Stat-Based
255668,Worker Placement
255668,Different Worker Types
255924,Hand Management
255924,Open Drafting
255924,Solo / Solitaire Game
255924,Track Movement
255924,Worker Placement
256885,Dice Rolling
256885,Hexagon Grid
256885,Variable Player Powers
257089,Action Points
257089,Cooperative Game
257089,Dice Rolling
257089,Narrative Choice / Paragraph
257089,Point to Point Movement
257089,Role Playing
257089,Solo / Solitaire Game
257089,Storytelling
257089,Variable Phase Order
257089,Variable Player Powers
259435,Action Points
259435,Dice Rolling
259435,Point to Point Movement
259435,Variable Player Powers
259571,Deck
259571,Bag
259571,and Pool Building
259571,Dice Rolling
259571,Open Drafting
259586,Action Queue
259586,Area Majority / Influence
259586,Hand Management
259586,Simultaneous Action Selection
260000,Cooperative Game
260000,Deduction
260000,Elapsed Real Time Ending
260126,Closed Drafting
260126,Set Collection
260126,Team-Based Game
260678,Dice Rolling
