id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
127561,3640,5217,11816,8858,6199,4998,13145,4532,3223,10593,8556,2300,2988,14422,4688
352485,1675,442,4937,2592,196,4295,2224,1841,162,4534,456,6429,5559,6703,3874
340899,15250,13662,14363,5703,13385,10014,14506,12370,11890,14776,11696,14378,11586,11917,7713
34166,6181,12666,13460,10328,14442,11596,14877,12967,5101,15013,13549,14845,6178,9223,14088
220598,10920,2078,5161,10450,11116,4211,7687,6814,10441,7814,2694,1719,9367,4112,6736
359315,15970,13169,3864,8068,10138,6305,7891,11504,6184,6670,5373,9371,8563,5145,13483
233502,1370,10777,8796,7366,6283,5511,12728,7354,7086,9639,1824,13663,9901,4791,8389
25314,9687,15822,6936,11220,12774,11695,11176,15705,5718,15336,10805,12377,4205,9879,10106
54643,2869,10802,6979,792,1517,4415,15778,14347,13008,3055,14715,13526,9220,1378,9284
226009,5734,13742,10348,5052,12437,13216,2600,15820,1700,1459,1233,2890,7883,8837,2796
279911,8813,11373,15409,13956,14484,6897,7770,8328,6048,6469,7567,2652,2500,4651,9034
218179,13004,12301,5619,9901,8150,5268,12419,11933,10592,10964,13042,11982,3159,7564,6773
233015,14624,13324,11467,15541,10059,12817,15426,13876,7631,14148,9112,8162,4909,12497,2300
93287,2916,2731,5635,7076,7840,2238,11439,5097,13350,4584,14574,11526,10040,5195,11136
1233,10748,10033,4941,2641,7395,15088,7480,12780,10743,6085,3381,7882,2723,12897,14500
38986,7665,5922,8909,6360,9480,4614,1907,6531,2328,6858,12375,6863,7628,9685,7167
288828,9281,2454,10200,11221,6406,13762,9683,11439,2238,5362,11885,10558,3583,15519,12193
8719,12324,14217,11042,14841,15252,7351,15033,13246,10960,8058,8366,10912,10470,4881,8673
162041,6754,5542,6575,2619,8768,10423,15398,11844,9875,2287,12237,9866,10931,13795,15315
402324,14586,15102,10969,12555,9110,6896,7306,8614,13483,7605,1170,7359,10456,4829,10803
6657,8186,10519,8234,6120,10483,13425,13043,11998,13945,12120,12807,15607,4238,10284,4107
203655,2858,1430,1563,10342,3737,4833,1850,3783,9428,1982,1680,2380,6977,11703,5538
104,13418,11135,13744,9486,10696,9985,12126,4746,4237,12702,15250,14363,6604,14118,12060
365983,1227,14461,11321,13141,5750,10868,5479,8889,14156,10371,2913,15195,11633,11422,5188
360242,2499,4614,5922,6531,1907,12375,2328,6863,1347,7628,9685,7214,774,8391,3949
252432,4661,9588,15415,8410,4057,14625,12108,6590,2346,4585,14819,8846,13101,1042,1302
352201,10722,11523,10621,8457,10979,6034,7510,14122,5203,3169,9162,152,9724,10692,15184
292490,1665,9389,4824,8193,8275,4585,9827,6174,8926,193,11183,1334,1325,1270,4311
299266,6825,9752,8609,7797,3966,9108,8085,8626,6829,5427,8398,4099,8225,10257,5245
185021,5864,3280,2902,4090,4690,5914,5274,11461,7739,14776,14409,11750,12998,10963,7892
172008,7493,10457,7359,4058,10262,3223,14624,9067,7891,4688,15841,5232,2654,10719,6122
174518,12660,9839,5183,7891,8448,5586,3348,9371,8563,10945,4036,15952,4532,10262,1853
325382,12242,10175,12479,14324,14180,3936,11500,4858,11814,12068,4097,10172,11561,2497,10606
10642,6319,6264,5539,8615,7538,8827,10917,4589,9186,9495,8955,12155,8019,6378,5455
368956,7819,4813,3473,4292,12617,13231,4497,5871,12125,9545,10285,13804,10156,5072,6600
245389,9791,3154,3425,13425,9628,7389,3582,15649,13784,13251,13241,13722,14538,13684,10766
159355,6922,8891,3775,10695,5952,2444,13033,13725,11232,7893,9488,875,15091,5898,5475
275032,14416,10157,8197,7429,13599,6465,2484,4818,4214,7030,5041,8954,1150,13336,12587
25775,3907,3599,9681,11904,7024,10230,10662,12563,7667,14583,9311,7694,5660,6287,7600
286109,4896,12592,8452,12110,10208,9957,8878,12156,7035,15176,1285,7951,12011,13046,6474
415938,8527,1185,6064,4790,5431,10411,7272,13557,1767,8788,8679,16013,7375,5910,13023
13266,4617,7769,7756,7614,10836,7466,13856,7123,7562,8921,11399,7986,7905,5522,6813
384136,10840,6348,977,13242,15439,10764,11894,1166,4876,10835,2026,8656,14755,14221,12565
193213,12640,8036,12473,5669,15523,8093,13613,5315,5870,12494,12676,12089,14659,2664,1616
217531,14506,11059,6456,8412,15094,9532,11842,9421,10558,10842,6026,15519,5960,14558,11284
368789,7306,10511,7605,6552,6325,10593,8595,9517,3956,15918,15798,5628,4551,7578,4367
185374,8537,2766,4315,12525,7450,8212,11905,12202,863,8316,13779,15261,4354,2197,14619
326767,2275,7176,3617,2912,5017,10764,7883,5103,6363,9846,10694,14278,3545,7302,11438
266177,9724,15079,11306,8424,12882,9141,6280,13948,9645,2014,8476,5687,14013,13009,14831
72478,12816,3841,2571,7820,10036,13317,3923,10339,14848,8075,13659,15249,5724,15840,6187
370130,14306,8364,5641,3031,14099,8436,8545,14126,10661,15250,12452,12061,10800,7731,6604
344759,5600,9604,8607,4684,10764,2654,1166,4876,10835,14221,12932,6644,227,424,2842
57759,13197,6850,9019,12636,7110,11635,12654,11525,14541,9090,13700,13715,14243,9378,6230
234578,13545,6434,13826,13082,11420,4978,8980,9850,5305,9253,9709,3486,5157,10309,6328
286145,11255,944,8854,11808,13864,1315,5555,13204,3919,8645,446,7252,3082,13637,6922
294275,4250,11985,7618,11183,5551,13356,11220,5306,109,1451,2551,7019,11531,9281,15920
311822,6660,6878,4909,15865,2021,1386,10646,12247,1334,1283,15974,2172,9365,9620,9370
27101,4739,3323,10458,4878,5449,5773,1605,10470,8758,13518,7437,4533,11421,10492,13280
314393,9286,6658,6276,12247,6476,2451,2406,8694,6511,2675,15359,1283,478,2898,9932
194723,10792,5185,10973,3042,10393,11652,3865,9632,13396,6521,3559,3167,8870,13956,11914
12830,14015,10568,11494,13485,13916,13365,14645,13508,11822,11216,10528,5043,12069,12370,12999
175495,9720,10901,7132,7029,5745,10788,8404,14866,14141,7948,8853,9081,7604,12456,8599
34659,13622,9160,2528,10115,3349,10154,8229,7769,9698,5666,5256,10304,7343,5651,5067
3412,7123,5032,9291,6201,5677,9804,15265,11242,4506,4240,8921,11399,4439,12016,8925
222531,2800,1334,7790,1542,9044,10828,12316,12817,8448,5503,9827,6174,9758,8980,1816
10501,11446,8764,6177,7184,9011,7244,9097,7746,10584,9607,11773,6987,11071,8922,7343
174298,15704,8665,5705,12239,9553,8524,6894,8985,10968,10488,11907,6542,15712,5991,5921
67453,9086,13702,4665,6074,4321,12470,4408,1095,10296,9865,11533,12261,6431,4405,5037
330973,5373,11085,8068,10138,6305,2699,9158,15970,5503,13145,13169,9371,8563,13483,3486
6191,11982,12783,12448,11797,11352,14123,13124,11167,12169,9994,9751,10386,14388,10878,13568
369154,9735,4030,8570,8650,6442,448,12234,9882,8987,7830,8764,2995,15987,6815,10584
349179,12555,10803,6418,11085,7359,13483,7306,8614,10922,4248,2157,764,7919,6834,15952
5217,14067,13398,12665,7171,15323,8590,7080,5714,9191,13341,9350,6290,13822,8465,6453
118776,13861,14021,13187,8960,4039,2235,11651,6427,837,8549,1122,2687,3001,15817,2711
221369,6817,4682,3218,2945,2363,1038,1652,5867,8952,8291,7347,12099,8083,5762,3944
178007,8167,7819,8621,6895,7677,1700,5850,11073,5454,415,10348,2102,8192,1647,6600
259345,4033,13626,15499,13860,8362,7491,6092,14548,3512,3811,15129,12112,15009,10670,10000
230358,6233,5623,7163,12530,8081,6076,10303,5125,9740,4301,13142,9710,9016,8946,6063
4637,14025,14631,5585,14450,15602,14716,11493,14542,15679,14169,15284,5800,9615,12622,15111
155065,6122,12973,989,6335,5112,8649,14573,9321,11597,13903,2212,9827,3822,8066,9498
258389,14119,14291,11680,13814,12332,4413,10547,3692,9040,1295,2228,13608,15444,14367,2754
123045,12682,13262,13330,11108,2847,14156,10603,3520,11129,6017,13653,12575,13180,12370,13202
3852,14285,14221,7861,14591,13594,13354,7840,10040,12167,10970,8496,5168,10143,15440,2539
2076,14725,14010,13739,12449,9643,12563,6743,7600,10027,6287,13268,12608,10470,10216,12933
199047,11837,15288,14731,7730,2431,11936,8948,11510,9546,8826,5581,6326,8806,6407,10291
236475,15786,3847,1409,7580,4722,4730,15761,15753,7471,8417,12640,5870,1482,2486,2232
298086,4961,3761,5294,3407,11638,1391,5373,1334,1590,6067,9365,822,2020,5740,6222
15878,11863,9585,14150,4183,12098,968,4100,12795,1734,15038,8545,14473,15352,14072,9845
336851,5183,13179,14586,10290,15970,7165,13768,4637,14422,6305,6797,8068,10138,15828,9302
360058,7028,11681,2540,11088,11635,9141,5047,5964,14013,9988,13338,6650,6280,6260,13948
54433,13261,5051,1500,12903,12413,528,11586,11917,8546,14230,10528,8077,11243,12642,6200
4014,7867,3380,9735,7830,5778,12838,12328,12376,11773,7211,9451,8775,5765,11736,6232
158100,5031,13076,13888,14006,9254,12355,7208,9382,13676,9826,12208,14009,12637,14264,14328
121764,5043,11631,14015,12618,12152,9047,12452,15507,4100,11915,3631,13661,12635,4275,12997
241334,8530,3367,10634,10138,2800,2255,8911,9502,15849,6306,4679,5503,5373,9371,8563
246960,3190,3629,1426,7492,12578,15242,11538,3341,7251,1619,15864,1218,4498,1866,3049
89668,2296,11991,10928,8808,11045,6110,3809,1173,2176,10112,2327,4009,13396,4854,13697
254189,3683,12912,9580,9003,15659,4858,12471,9891,2745,15195,15283,5188,9946,733,13813
5357,11358,8933,7802,6316,10304,15864,7822,8214,11270,9099,11187,10086,10982,13856,9665
250,13756,10962,814,3028,6186,3586,10111,689,5967,4068,5512,7276,7492,14736,10871
85652,7780,4427,2912,3619,4387,6873,7883,13149,6556,8790,7541,6384,6753,5107,6717
383758,8942,6810,9872,1596,6153,2809,1143,3792,5920,3114,7279,4295,3881,1895,9826
33767,10124,9199,14198,7845,9539,9708,11050,12549,9029,12010,8358,7486,11381,6912,11868
193693,9309,8643,11346,4973,5602,7075,10078,3707,12126,14317,13973,16019,12436,15145,13999
352482,10926,12839,10057,9111,7947,1873,7545,6597,9953,7635,3655,10615,6287,5106,9430
393456,13065,4155,11146,11406,15399,14948,12471,13958,14254,11976,14284,11380,10279,8847,12332
189192,8318,3482,6276,13061,9223,1266,4229,4997,3602,8663,4470,9563,6131,3166,4764
62814,7278,878,9081,14104,14232,14995,13195,7604,12456,11200,13770,15481,5790,11978,2287
147299,7568,3930,4507,12300,13876,10824,5284,10853,4714,10590,3860,10731,4418,5004,4332
13172,13304,10753,13262,2846,11634,11183,12417,15589,13058,12682,15775,15541,14844,9281,11789
387015,8491,7080,5161,10450,11116,4211,10441,7814,8794,7687,2694,1719,2078,9191,9367
103651,10413,11022,6138,4076,4013,2703,9333,2084,13355,13974,10868,5750,11116,4211,10742
231450,3090,7872,7476,5586,2451,7813,6875,3320,9388,5887,15888,12618,8424,12882,8568
415513,2873,11855,9872,1895,8942,1596,1453,185,2809,6703,10928,4065,2423,3881,4937
408770,2062,13730,7202,11983,10661,13550,2269,10210,10740,9364,745,10811,11126,10778,7971
27266,5565,7780,7883,6873,7622,5733,10401,2535,4427,2912,5323,13047,9399,4387,6491
3586,5104,12735,13349,15178,11718,14925,13172,12810,10527,11595,14739,14889,7559,13493,9289
194196,12082,11985,2511,6174,10750,9281,9389,9620,10036,13058,8341,10689,7757,5891,15920
339753,12218,2950,5391,13392,10162,3911,5069,3855,6052,15807,4001,4409,3972,9285,12865
249505,12219,8649,12973,4184,6335,6601,12326,6681,1219,15831,15846,1433,5366,14573,5112
26983,14740,10734,11225,8517,10277,7092,10317,6953,14393,11473,11284,13488,12661,2870,11117
41090,12011,14618,14972,10246,11464,13300,12708,13034,10167,5541,14078,7944,5282,5069,11324
210908,6521,9632,10860,10522,13397,14075,5389,5162,13457,14087,9142,12617,9036,9407,14775
1668,9519,6490,5877,7994,4259,9311,13502,8963,5961,6275,5018,4907,8086,3827,8661
33732,2691,6119,11349,3336,9296,1295,13078,13365,4067,3647,10453,7536,13290,13915,12504
282255,5835,6394,4194,9106,2657,3208,6297,2596,12654,5768,8612,3256,1883,7900,2977
125996,12352,477,6344,8838,8671,425,4805,12803,12465,5485,1951,771,4068,5613,9189
187679,7925,7883,7780,9399,9780,1166,4876,6873,6895,4271,10401,8231,9676,6717,10895
175961,13474,14680,12827,14398,11310,13540,12019,9398,13262,12786,14968,12327,10091,14461,5207
248188,1559,6005,6351,7183,6560,9956,3760,12029,10159,7381,3740,9466,6566,7222,3773
2379,14498,7846,13959,13251,10312,12047,6950,7257,3326,10084,12707,5563,13053,3867,14423
285554,5111,5594,15936,15808,15925,4817,9337,10516,8725,4034,705,3126,8099,1446,799
247313,12442,13863,11285,7649,8597,12355,13396,10860,10100,13797,9482,4940,14238,1737,5225
27968,3740,9186,8955,2107,4871,6188,10085,7183,5466,10917,8057,15720,4580,9495,2816
288558,10920,2694,5161,10450,4211,11116,6606,7687,6814,10441,7814,2078,1719,13963,3159
170225,11470,4629,12094,2410,4229,9455,13061,14247,9327,4997,1385,4725,1116,7768,8069
109764,3233,3744,5808,14877,2056,3275,13418,14235,1327,10028,3779,5082,7623,4492,12986
323046,8255,8827,9495,10725,11831,8531,5449,8459,4320,5665,6517,7700,4086,9853,11217
392455,2166,14254,15469,5291,6691,6924,4595,9141,4123,8823,8521,10390,6511,13989,8752
2872,11516,4902,12212,10777,7366,12615,10997,1824,7086,7354,9639,2866,7941,6608,9029
30641,9202,6142,11494,3453,3656,10301,11216,13693,5043,10991,12069,12370,12999,3164,7892
2580,3853,14930,7258,7013,13739,6310,8921,11987,7351,2025,4523,14981,6619,13246,5616
193551,7761,2647,879,1222,15969,2228,6131,5520,3489,10399,14470,3391,1263,3211,12183
146035,12297,4706,14838,8424,12804,8232,3713,13559,11077,11442,8994,11899,4182,9631,15076
176606,12962,11200,12557,5064,10220,14641,12216,10948,15160,7029,15327,8362,7661,14478,13504
250488,291,14872,2538,10235,6913,2141,4210,2405,10246,2817,8288,10167,10814,13034,4537
190572,2580,6351,3740,6378,6188,2375,10917,9186,8955,10640,6841,6735,5547,7444,7937
244333,11676,8081,2440,5623,8482,1420,6076,10303,6233,9004,2128,11039,5437,10095,9952
72800,498,5820,1823,12470,15196,13617,4405,11251,13713,2857,10728,15083,1833,7610,14494
356996,5100,5376,8081,6763,6076,10303,6233,1408,10031,7966,9710,10572,8946,11318,9373
718,12172,2677,5483,9478,1346,9844,13205,13305,5858,15302,10407,13249,14956,14180,9225
386136,5107,2912,6873,6384,5620,8777,4427,9399,5323,3400,4387,5103,3617,6491,4895
13511,6620,10608,4756,15997,8458,9484,3432,569,15398,7797,6948,8626,6829,9659,3908
10789,4659,6117,2028,7427,2177,10146,14615,2566,6185,4952,8998,7525,8168,3310,3358
66125,10788,14955,9697,12151,11225,14639,12570,6510,14305,11284,15415,7948,1950,14393,13488
260218,3299,5099,14640,12036,14978,7037,6572,8156,7423,5246,6468,4423,5408,8666,8676
206844,8484,12460,10860,12182,6934,11407,9142,7765,14797,13298,13721,12568,3939,13278,8702
1602,4913,1572,10491,13081,6754,13929,6620,14792,10953,15263,10334,15460,13367,13884,15588
8059,4316,10197,7672,8941,15512,4209,1234,9895,11680,10370,13132,3277,13127,2817,3451
298619,9645,9724,9335,11306,12882,8424,14474,13009,14292,5687,6650,8457,10628,2511,14769
147999,5811,589,15972,9562,11405,2590,11302,11554,13817,4674,6770,7372,9257,11216,13385
262388,6751,5100,1408,5376,9373,9442,8081,11039,10031,9952,957,6076,10303,1617,6233
370598,2093,6650,1106,5165,13615,10720,12384,1308,1365,8631,4489,1087,5578,11455,358
393000,891,2575,684,5499,4009,1386,9947,12575,13334,1084,13213,9432,1663,797,5165
319107,4563,7975,5517,9392,7950,6281,10552,2519,9800,7970,10341,3047,7208,9332,10624
11182,13424,14648,7515,14083,8174,15238,7965,15598,12312,8284,10338,8950,12603,12609,14210
145599,9128,4976,12087,15089,2525,2687,5504,8664,1593,6321,9484,2849,4903,8373,5634
364679,4508,7298,248,15760,102,5920,15079,7963,5093,9793,577,1471,2740,172,16007
172560,5086,6380,10046,13385,14776,12598,11243,8546,11586,13450,14715,12102,14263,9747,12276
373055,10851,14654,12573,8774,9325,6408,983,9194,4801,10527,10439,5992,10582,1799,1304
719,3695,3491,4576,3971,6579,1487,4383,9569,10843,12159,13582,6880,5996,6413,11841
162315,12301,7338,9901,13128,10777,12204,12520,12241,9377,8638,10592,10964,13042,11982,7564
7514,2471,15846,6113,12959,2482,1214,996,15171,8066,512,980,5653,13250,3763,12103
4610,9281,15565,2454,11221,15139,14667,12433,1629,12893,9349,15539,11439,2238,2615,6618
160419,10328,14034,6932,3697,12410,5595,5288,12187,5101,12927,9866,12237,11797,7736,3716
297531,13473,4820,2052,4887,12518,4837,12007,13491,14070,8641,5069,12367,11442,15026,9285
342200,4962,4951,944,5402,1895,9242,11858,9262,12524,8539,10176,14453,6656,5555,13204
317515,9242,12469,5464,5496,12842,8752,12970,12763,14129,7821,15047,13621,5521,7252,661
181440,10653,14218,7741,13139,13362,13442,13693,6516,10991,3989,10301,5224,9758,8502,15737
980,5277,15785,5994,6179,10011,2549,1995,12627,11674,7352,13213,15993,1684,3290,2740
354866,13587,13834,11503,8768,10931,10788,9128,7948,3516,2568,11515,10901,8474,13285,13907
82955,10528,11586,11243,8546,8077,6200,8535,10429,9477,14015,6026,9892,12209,11110,12276
105023,8003,3338,9600,4535,7357,6045,2125,3188,8293,3844,6144,13366,9492,5142,5933
1309,14535,8412,7406,11842,1830,13661,6261,9187,6559,5866,4909,15079,11280,4302,2571
177490,10028,10681,1396,4243,4887,3957,9356,10581,12995,7446,4736,7572,2016,7307,4415
43,10556,620,999,12812,14048,14457,7084,11796,12230,3724,11349,4299,15357,14513,14855
90568,9541,674,4503,11910,4253,6851,2222,6164,9111,7902,10063,8685,7046,6086,6915
177697,818,12103,6828,13867,14931,15052,11666,15380,3404,14666,15737,6090,1224,7492,8108
668,11560,14379,12506,12177,5615,10370,9143,13791,10197,8546,11586,11243,9637,11336,12918
235451,15761,9155,7983,2294,7471,11807,12493,7855,4722,256,2486,6130,13673,1755,1482
261624,1914,1873,5044,15936,7046,7008,3126,7597,10926,4497,12125,10668,10348,5142,2461
235982,14819,4585,12587,4737,9389,11125,7818,15380,11021,10004,3316,11743,13834,8421,12317
257706,15861,11455,8752,4669,1302,1582,4364,392,5173,10056,3290,2549,1976,6166,748
33759,3464,12313,4418,5284,14993,5003,7568,2656,86,14524,15285,5400,9889,5289,16044
385643,8435,15970,11304,3864,7801,682,2971,1197,6305,12555,8068,9388,10138,6607,5124
315138,6690,13067,6305,10138,5183,8068,9302,15970,13483,8996,13169,4995,5989,9371,8563
118215,2128,3023,13494,10652,2763,9740,13142,4301,11932,12988,9510,7539,12530,7312,1243
280812,15854,9724,13205,5567,5914,10528,12602,12115,3001,1968,2993,7572,1844,7973,9669
334717,1565,9423,2446,1246,5594,15936,4505,15808,5913,14427,5391,3126,793,2684,10516
12355,7541,2912,10535,10764,8733,7369,9846,10694,11736,7634,8790,9011,6556,9622,10774
171278,2010,10428,2107,7183,8188,6993,10381,3740,7400,13280,7381,7771,3252,6735,7957
217423,8081,4931,6076,6233,10303,11292,2128,5437,11039,9740,754,4301,13142,14043,9710
265754,6963,5622,8230,6253,8382,8107,6358,8244,2934,3942,5782,6010,3989,2475,6846
250781,11232,12771,6638,14746,10828,11537,11822,9742,12218,4720,12644,10215,8708,12403,11950
401493,11473,5423,3397,10283,1839,1826,643,1269,1233,293,2372,8177,8683,141,4546
379363,11453,10472,6434,5891,15884,6444,9128,8529,6593,14672,12216,15415,7090,1808,2043
251726,13093,12033,5361,11958,13758,12972,14500,11382,14851,13481,13294,13696,13722,14469,10190
354669,10849,6470,10527,10610,4189,9165,14537,1705,11301,12200,1774,13311,12493,3423,13059
374982,6958,7159,6703,9867,13597,3026,10176,11768,6153,9150,10048,8539,1143,11407,11008
173486,12066,4241,508,8339,488,5289,601,7463,11148,8012,8639,2377,9510,13834,4978
284306,11250,2588,5980,10433,2992,2324,7940,3144,11545,9758,10581,2789,10722,4123,3550
236931,4523,7466,5756,4841,4797,8921,5649,7769,7994,9311,4104,5522,6514,5779,6643
324320,10450,2321,6297,9367,5161,4696,6242,6606,13686,10920,7687,10441,7814,4112,11700
294112,8987,8650,3663,7089,9492,6045,5106,4503,6722,3416,13572,6484,5547,4245,4535
204886,13458,9449,4906,13966,9638,14115,12954,12842,15552,9747,12276,9577,7425,2068,12255
252576,2945,1652,6676,4682,8952,3218,7347,2363,1038,5867,5762,13848,2167,10457,13067
361905,12708,13034,13300,14123,12490,4606,4649,8269,5633,10246,4018,10592,10976,3583,12397
342081,1391,8621,2693,7135,1446,5231,2102,5226,5073,9275,3643,6328,2994,4622,15415
427624,14305,14955,14606,15156,15560,14856,14212,13774,15282,15393,15983,13964,14639,9731,14241
148531,12767,13770,14191,8497,4116,12488,12874,8386,13451,15333,7023,6006,8316,13459,6324
212551,3011,12237,9866,12187,7966,9134,14744,9373,14234,13960,7312,7278,9081,14104,10408
88016,8568,10457,9388,10053,5525,3534,2451,10511,14820,13145,15372,8034,3894,9371,7306
347347,1373,3550,3126,10824,2234,889,15936,5112,10722,6812,3144,7055,13143,343,16037
299268,6630,9752,6829,8626,7797,8398,5427,10257,8609,3966,9108,8085,5245,9950,4099
5233,15800,2863,8311,4077,5405,11564,15714,10027,5984,13280,15712,9435,8188,10071,5130
319421,10784,9824,10348,11735,2687,3565,1181,12140,6848,7677,15936,8274,15889,1296,246
160567,15737,13653,12103,15723,13439,1672,11834,2114,6789,4147,2247,15380,2471,5259,15846
292029,9752,8626,7797,8398,5427,6825,10257,8609,3966,9108,6630,8085,9950,5245,4099
161965,7367,6501,2734,12606,1600,13365,3155,2632,4067,2106,3447,13325,14230,10014,14425
366488,2156,2153,9909,2589,1471,2613,2742,1155,3781,775,459,15967,1081,15776,4508
342075,2872,7560,2302,1458,1178,1507,519,517,235,12082,11296,11526,2511,936,2114
315196,2560,3978,3340,10358,3394,6518,2174,1328,4975,6382,3228,1759,930,6340,10704
194062,12555,10138,4418,8822,15841,5124,5232,13483,9514,5373,7306,8614,10922,4468,6418
34169,14122,6911,9107,15519,10558,12978,10722,15094,11997,10036,13283,7520,8344,10979,7510
21414,5812,7740,4503,14244,4011,9111,6440,10417,8775,6228,6018,5778,2009,14951,2331
31697,4523,8890,11101,9429,4878,10455,4266,13280,7681,5902,5665,12323,3323,11217,9835
288010,3441,7806,10628,6154,10360,15469,12602,10888,12770,5645,11916,9290,13939,5965,11635
219621,12409,3355,9360,15775,4957,13304,13821,12417,3214,617,12363,4738,15589,13058,14294
387538,10911,3325,3824,7524,8683,2607,7654,4338,4632,4122,8361,5448,7911,1859,15850
232139,3740,5092,7381,7183,13709,9466,6351,6378,4544,8619,7771,2107,12155,7957,10428
1203,13962,15699,15698,9316,11519,9886,14089,15430,12941,13964,8594,12923,14306,549,7162
1796,7442,8735,4254,7422,11679,4677,9623,3772,3291,10821,5673,5456,2154,9185,5371
15999,6437,6519,5181,7214,2967,8909,7507,6360,6937,9779,5922,1907,2328,12375,3331
195454,5798,15861,11455,7242,13948,6922,6656,7739,6794,3009,13637,8645,5708,8891,10720
174400,2475,8107,8230,6253,1297,8382,3989,676,6963,6804,5622,2934,3998,3942,5782
170969,4790,2489,13562,9613,8440,12735,12658,3600,4990,12333,14382,14096,13493,8216,9289
306676,3126,10161,15936,7495,7440,8397,12125,13109,6600,10348,3983,11735,9533,7706,12035
248375,4471,7369,5693,2912,4387,190,3617,424,12512,8733,5543,8248,3545,7302,3726
172309,9019,12654,11525,6654,6230,3659,3460,7730,14731,11837,5935,5581,3479,9936,11510
295072,9395,7130,7740,4503,10584,7830,7343,8764,8727,7089,6124,7106,5765,7659,6164
256422,8231,10289,8790,9786,6065,6968,8013,13237,15870,4531,9399,4971,2790,10424,7594
31897,5098,4983,2256,2805,6226,1524,5034,5177,8984,5509,9052,14410,15809,3045,1525
2063,12634,14955,12151,13875,3584,3034,3456,3715,3134,11011,15433,10712,8380,9298,15546
161681,9768,13670,3144,12300,10891,12366,6055,2184,15285,10410,12251,10473,7494,10722,9008
163377,3745,8081,9590,6076,10303,6233,1408,7966,11505,10256,12150,11203,13321,9710,9016
187289,5043,14015,12618,10722,13283,12997,11897,10373,8476,3631,13661,12635,8457,7510,15905
87907,7665,5922,4614,1907,2328,12375,6531,6617,6863,1746,9685,7628,7214,4215,10859
1582,5449,6323,9565,8255,4320,8018,4735,9098,12789,6097,9853,6517,4397,10876,10725
175088,13409,15511,14901,14627,1930,9873,15118,14205,13873,12639,7131,14529,11663,14075,2421
261165,9651,5391,5931,9982,5094,15124,2253,3933,1729,559,12693,2446,787,3507,7210
330517,11392,5015,9686,6042,11232,11226,13451,13898,13667,10979,5523,14141,14607,8364,8589
308305,1907,2328,12375,5922,7214,7628,9685,10859,6360,1890,4538,7665,8909,8100,4218
324150,12386,12662,5256,2405,10096,11672,12742,13300,2678,13034,12708,4409,12509,14844,10529
202490,4616,15390,12559,14017,14691,14568,15020,11212,12174,12634,12578,6006,15160,14437,15401
282008,6292,5813,12079,11698,11307,10515,13404,8322,3547,14484,15409,1654,4193,3325,3865
2114,13261,13408,15121,12735,14876,15484,15180,12479,13901,1227,14548,15577,11882,10807,15494
5508,9175,9401,6939,7653,9085,11415,5991,5921,5536,9553,6159,4586,13280,4523,7500
341284,7135,1926,1556,10797,10589,1248,3539,7729,1328,4552,7832,6081,4914,1593,2793
331408,11916,12882,2913,10367,10735,11084,13009,10628,11633,12602,2949,1369,9724,4967,5645
90,4058,10236,960,7840,7697,12825,10069,6523,10759,10976,15231,10422,14479,13300,6684
2638,7106,9451,8441,7283,10730,12838,8570,8693,10421,6124,11217,8226,8775,11704,7800
160044,7780,4427,2912,5323,9399,6491,7883,13149,8837,6753,5107,6353,6717,10401,5620
54507,11098,1050,5540,7689,14295,14746,13894,7488,7293,12059,10211,3421,6539,13993,13094
228183,2451,3320,3090,6714,13145,7306,8614,9738,7359,8655,14783,7813,4297,15794,15813
166202,11899,5479,12297,3952,11633,7263,6745,8424,14838,5784,5883,9691,5943,12830,12804
406329,2653,7631,10722,1901,2778,4809,6650,8457,3126,2301,550,12817,5004,2304,6347
59936,11726,5129,9827,3233,12247,7990,11085,11453,2395,2039,11047,11467,11753,1921,4229
82402,11497,9701,4412,3692,1295,3645,4539,2754,6026,5430,14048,8480,14434,13688,12853
110870,3695,2001,11271,5261,3931,4749,7252,4576,12454,6225,12253,13582,14945,15634,6908
2316,4395,2287,3405,2286,9866,2602,10931,6996,7003,5544,13072,6065,2619,14905,3165
6202,5295,2096,7769,9611,5435,10496,11488,10709,5779,11957,7756,7343,9391,6104,9435
884,12702,14118,12060,11334,11219,10831,12469,8602,13468,13123,3690,10302,14272,13552,14144
424395,344,3692,66,5430,2754,2603,1295,3687,1501,3180,8647,6879,14608,7454,346
150298,10301,11035,5391,10671,11642,10246,13300,13034,10167,12708,14844,11022,9281,12548,8812
367432,5460,4733,4249,4104,3680,4506,5067,5829,4830,4439,4335,6139,12024,5828,9804
71593,14015,14688,13146,13661,4283,4332,8466,10158,5330,10221,3609,11494,7571,9861,13916
48979,14563,13374,15481,14842,6339,8451,10688,13602,15471,13978,14051,14372,8316,13779,15571
277662,7531,7733,8589,4070,4301,6891,7539,11576,5518,3136,6042,10626,13451,7090,11300
161108,15820,5940,9074,15182,7883,9470,11982,13247,5386,12708,13034,10895,9760,10840,10970
254017,5518,12613,8589,4070,11211,3136,6042,10626,7733,13451,2949,7090,15256,3015,154
402207,12304,9550,6187,12166,11935,2511,7557,12978,13033,10558,15519,9691,15094,14661,11633
232924,5603,2598,6144,5855,4652,6045,4031,7181,9200,5711,6008,8293,3844,7198,5885
4086,8524,12239,9723,9553,8665,9509,10165,13178,15704,8136,9929,494,5705,10968,10488
