id,Informations
102275, Contests: Solitaire Print & Play
102275, Players: Games with Solitaire Rules
102275, Players: Solitaire Only Card Games
102275, Players: Solitaire Only Games
149169,Crowdfunding: Kickstarter
149169, Theme: Steampunk
4953,Components: 3-Dimensional (3D)
4953, Components: Standees
4953, Theme: Mystery / Crime
169544,Crowdfunding: Kickstarter
169544, Crowdfunding: Wspieram
169544, Theme: Post-Apocalyptic
199907,Digital Implementations: Tabletopia
199907, Mythology: Greek
199907, Players: Two-Player Only Games
199907, Theme: Chibis
97939,Components: Map (Continental / National scale)
97939, Crowdfunding: Kickstarter
244948,Misc: LongPack Games
224675,Animals: Crabs
224675, Animals: Fish / Fishes
224675, Animals: Octopuses
224675, Crowdfunding: Kickstarter
224675, Digital Implementations: TableTop Simulator Mod (TTS)
224675, Food & Drink: Pasta/Spaghetti
224675, Theme: Food / Cooking
371118,Organizations: Board Games Association of Creators in Spain (LUDO)
17895,Country: Germany
17895, Country: Portugal
17895, Country: Spain
17895, History: Spanish Civil War
17895, Interwar period (Nov. 1918 - Aug. 1939)
17895, Series: Europa
186974,Country: USA
186974, Country: Vietnam
186974, Players: Games with Solitaire Rules
186974, Players: Solitaire Only Games
186974, Players: Solitaire Only Wargames
186974, Players: Wargames with Solitaire Rules
186974, Series: Mini Series (Decision Games)
431248,Digital Implementations: TableTop Simulator Mod (TTS)
431248, Theme: Anthropomorphic Animals
84088,Trivia: Animals
84088, Versions & Editions: Junior Versions of Grown-Up Games
66088,Components: 4 x 4 Grids
66088, Game: Q-bitz
891,Components: Play Dough / Modeling Clay
891, Components: Sand Timers
891, Containers: Tin/Metal Box
891, Game: Cranium
891, Mechanism: Modelling/Shaping
5014,Non disponible
200359,Digital Implementations: Tabletopia
200359, Setting: Mistfall
1912,Sports: Football / Soccer
1912, Theme: FIFA World Cup
240835,Category: Combinatorial
240835, Components: HexHex3 Grids
240835, Components: HexHex4 Grids
240835, Components: HexHex5 Grids
240835, Digital Implementations: Abstract Play
240835, Digital Implementations: Ai Ai
240835, Digital Implementations: Board Game Arena
240835, Digital Implementations: igGameCenter
240835, Players: Two-Player Only Games
316407,Card Games: Draw and Discard
316407, Card Games: Exchange
316407, Misc: Lowest Score Wins
316407, Traditional Card Games: Golf
16693,Components: PVC Cards
16693, Game: UNO
12266,Digital Implementations: VASSAL
12266, Players: Two-Player Only Games
12266, Series: Civil War
12266, Brigade (The Gamers)
180345,Cities: Genoa (Liguria
180345, Italy)
180345, Country: Italy
215155,Players: Games with Solitaire Rules
215155, Players: Wargames with Solitaire Rules
416780,Players: Games with Solitaire Rules
416780, Theme: My Best Life
365653,Category: Combinatorial
365653, Players: Two-Player Only Games
231392,Game: Magic The Gathering
231392, Players: One versus Many
673,Authors: Isaac Asimov
245206,Game: Circle the Wagons
245206, Players: Two-Player Only Games
245206, Series: Wallet Games (Button Shy)
245206, TV Shows: The X-Files
217098,Non disponible
397,Admin: Game System Entries
397, Collectible: Collectible Token Games
397, Setting: The Realms of Terrinoth
38837,Cities: Falaise (France)
38837, Country: France
38837, Magazine: Against The Odds
38837, Region: Normandy (France)
225736,Crowdfunding: Kickstarter
225736, Digital Implementations: Tabletopia
256704,Components: Game Trayz Inside
256704, Components: Miniatures
256704, Crowdfunding: Kickstarter
1860,Collectible: Collectible Dice Games
1860, Components: Dice with Icons
1860, Components: Polyhedral (not D6) dice
1860, Creatures: Dragons
1860, Digital Implementations: Tabletopia
1860, Digital Implementations: VASSAL
1860, Series: Dragon Dice (TSR/SFR
1860, Inc)
166436,Country: Belgium
60316,Digital Implementations: BrettspielWelt
60316, Occupation: Astronaut
60316, Series: Easy Play (Schmidt Spiele)
60316, Series: L.BOARD (Playte)
60316, Space: Earth's Moon
10445,Collectible: Collectible Card Games
25462,Components: Traditional Playing Cards
25462, Digital Implementations: Board Game Arena
25462, Players: Two-Player Only Games
170756,Crowdfunding: Kickstarter
170756, Sports: Auto Racing
6974,Components: Traditional Playing Cards
6974, Digital Implementations: Board Game Arena
88559,Theme: Mining
26147,Mechanism: Drawing
275213,Components: Dice with Icons
275213, Organizations: The Game Artisans of Canada
275213, Sports: Mountain Climbing
76810,Non disponible
340455,Non disponible
31198,Game: War at Sea
31198, Players: Two-Player Only Games
31198, Series: War at Sea Game Series Like
13920,Country: USA
13920, Players: Two-Player Only Games
13920, Players: Wargames with Rules Supporting Only Two Players
13920, Series: Blue & Gray (SPI)
13920, Series: Moment in Conflict (SPI)
13920, States: Georgia
13920, War Level of Command: Tactical
23761,Cities: Guadalajara (Spain)
23761, Country: Spain
23761, History: Spanish Civil War
23761, Interwar period (Nov. 1918 - Aug. 1939)
23761, Series: Standard Combat Series (MMP)
209095,Game: UNO
209095, Versions & Editions: Versions with IP after the original release
209095, Video Game Theme: Super Mario Bros.
371687,Mechanism: Roll-and-Write
274563,Creatures: Ghosts
274563, Movies: Ghostbusters
31612,Components: Gems/Crystals
22378,Country: Germany
22378, Country: Soviet Union
22378, Players: Two-Player Only Games
379290,Digital Implementations: Board Game Arena
379290, Game: Timeline
379290, Mechanism: Card Line
220341,Category: Dungeon Crawler
220341, Crowdfunding: Kickstarter
220341, Game: Secrets of the Lost Tomb
299939,Mechanism: Flip-and-Write
299939, Misc: LongPack Games
299939, Theme: Construction
378,Admin: Better Description Needed!
378, Containers: Tubes
378, Series: Early Railways (Winsome Games)
57803,Non disponible
3724,Country: Austria
3724, Digital Implementations: VASSAL
3724, History: Napoleonic Wars
3724, Players: Two-Player Only Games
3724, Players: Wargames with Rules Supporting Only Two Players
3724, Rivers: Danube
3724, Series: Campaigns of Napoleon System – 1x
20074,Components: Dice with Icons
20074, Game: Railroad Dice
176633,Country: Turkey
176633, Crowdfunding: Kickstarter
176633, Players: Two-Player Only Games
724,Components: Polyhedral (not D6) dice
724, Creatures: Ghosts
724, Creatures: Monsters
724, Creatures: Vampires
724, Creatures: Werewolves
724, Creatures: Zombies
724, Theme: Spooky Old Houses
724, Versions & Editions: Board Game Versions of Role-Playing Games
18961,Versions & Editions: Board Game Versions of Role-Playing Games
314125,Components: Drop Tower
314125, Crowdfunding: Kickstarter
314125, Crowdfunding: Spieleschmiede
314125, Setting: World of Zanziar
314125, Theme: Factories
314125, Theme: Mining
314125, Theme: Steampunk
5992,Magazine: Strategy & Tactics
5992, Players: Two-Player Only Games
5992, Series: Victory in the West Game System (SPI)
5992, Theme: Weather
111172,Non disponible
19537,Cities: York (England
19537, UK)
19537, Country: England
19537, History: Wars of the Roses
19537, Players: Two-Player Only Games
213421,Crowdfunding: Verkami
236205,Non disponible
5332,Card Games: Matching
5332, Components: Traditional Playing Cards
4331,Category: Combinatorial
4331, Components: 6 x 6 Grids
4331, Components: Wooden pieces & boards
4331, Players: Two-Player Only Games
4331, Series: Basic (Gigamic)
4331, Series: Classic (Gigamic)
771,Components: Map (Continental / National scale)
1160,Non disponible
40667,Components: Game Box Used In Play
295480,Game: T.I.M.E Stories / TIME Stories
295480, Game: TIME Stories Revolution – Blue Cycle
295480, Theme: Spooky Old Houses
295480, Theme: Time Travel
212958,Non disponible
22947,Category: Combinatorial
22947, Containers: Zippered Pouch
22947, Digital Implementations: Abstract Play
22947, Digital Implementations: Ai Ai
22947, Digital Implementations: BoardSpace
22947, Digital Implementations: Boiteajeux
22947, Players: Two-Player Only Games
236143,Crowdfunding: Kickstarter
236143, Theme: Art
236143, Theme: Burglary and Heists
236143, Theme: Mystery / Crime
172484,Digital Implementations: Steam
172484, Digital Implementations: Tabletopia
172484, Players: Two-Player Only Games
172484, Setting: Sigillum Universe
261831,Card Games: Shedding / Stops
261831, Theme: Food / Cooking
261831, Traditional Card Games: Snap
389,Non disponible
1251,History: Age of Discovery
5573,History: Crusades
5573, Game: Cry Havoc System
5573, Region: Middle East
211,Non disponible
324403,Category: Two-Player Fighting Games
324403, Crowdfunding: Kickstarter
324403, Digital Implementations: Screentop.gg
324403, Digital Implementations: TableTop Simulator Mod (TTS)
324403, Digital Implementations: Tabletopia
324403, Players: Two-Player Only Games
324403, Theme: Anime / Manga
324403, Theme: Art
216482,Series: Yellow Wave Box (Queen)
216482, Theme: Beaches
449,Sports: Aerial Racing
449, Theme: Hot Air Balloons
128098,Country: USA
128098, Digital Implementations: VASSAL
128098, Players: Two-Player Only Games
128098, Series: American Civil War (Mayfair)
128098, States: Tennessee
318702,Category: Combinatorial
318702, Components: HexHex10 Grids
318702, Components: HexHex6 Grids
318702, Components: HexHex8 Grids
318702, Crowdfunding: Kickstarter
318702, Digital Implementations: Abstract Play
318702, Digital Implementations: Ai Ai
318702, Digital Implementations: Board Game Arena
318702, Digital Implementations: BoardSpace
318702, Digital Implementations: igGameCenter
318702, Digital Implementations: Little Golem
318702, Digital Implementations: MindSports
318702, Players: Two-Player Only Games
88464,Non disponible
124356,Non disponible
287174,Authors: J.R.R. Tolkien
172164,Admin: Better Description Needed!
172164, Components: Play Dough / Modeling Clay
360033,Card Games: Lane Battler
360033, Players: Two-Player Only Games
353765,Digital Implementations: Game Park
353765, Players: Two-Player Only Games
278784,Components: Book as Board
278784, Crowdfunding: Kickstarter
38062,Game: Privacy
311686,Category: Escape Room Games
311686, Series: Escape the Room (ThinkFun)
1205,Admin: Better Description Needed!
1205, Ancient: Egypt
1205, Cities: Luxor (Egypt)
1205, Components: Game Box Used In Play
1205, Constructions: Pyramids
1205, Creatures: Mummies
1205, Series: Sphinx (Ravensburger)
825,Non disponible
17925,Game: Anno Domini
278971,Animals: Otters
278971, Containers: Wallets
278971, Crowdfunding: Kickstarter
278971, Players: Two-Player Only Games
278971, Series: Wallet Games (Button Shy)
278971, Theme: Rivers
198775,Non disponible
102631,Misc: LongPack Games
102631, Series: Pocket Games (Devir)
215482,Sports: Auto Racing
319402,Digital Implementations: Tabletopia
319402, Organizations: Board Games Association of Creators in Spain (LUDO)
4975,Containers: Round Boxes
193291,Continents: Europe
193291, Theme: Orient Express
287222,Food & Drink: Fruit
287222, Organizations: Board Games Association of Creators in Spain (LUDO)
287222, Theme: Food / Cooking
2213,Series: Minigames (TSR)
223538,Theme: Food / Cooking
312965,Animals: Pigs
330152,Animals: Dinosaurs
330152, Crowdfunding: Kickstarter
330152, Digital Implementations: Steam
330152, Players: Games with Solitaire Rules
330152, Series: Evolution (North Star Games)
330152, Theme: Evolution
330152, Theme: Nature
330152, Theme: Science
147790,Crowdfunding: Kickstarter
147790, Theme: Pirates
24491,Components: Gems/Crystals
24491, Mechanism: 4X
24491, Series: Modern Line (Valley Games)
317288,Crowdfunding: Kickstarter
317288, Digital Implementations: TableTop Simulator Mod (TTS)
317288, Sports: Mountain Climbing
195231,Crowdfunding: Kickstarter
195231, Digital Implementations: Tabletopia
195231, Region: Middle East
23829,Collectible: Collectible Card Games
23829, Players: Two-Player Only Games
23829, Series: Dixie American Civil War Card Game (Columbia Games)
23829, States: Tennessee
411617,Category: Combinatorial
411617, Theme: Arcade Video Games
411617, Video Game Theme: Pac-Man
4916,Continents: Asia
4916, Country: Japan
4916, History: Russo-Japanese War
4916, Series: Great War at Sea (Avalanche Press)
2472,Creatures: Aliens / Extraterrestrials
2472, Series: B-Movies (Z-Man)
2472, Theme: Retro
166726,Non disponible
356381,Animals: Fish / Fishes
356381, Digital Implementations: Tabletopia
356381, Misc: LongPack Games
2699,Country: Germany
2699, Country: Soviet Union
2699, Country: USA
2699, Players: Two-Player Only Games
7718,Animals: Penguins
7718, Theme: Circus
38944,Ancient: Rome
38944, Components: Map (Continental / National scale)
199790,Traditional Card Games: Rummy
267313,Components: Polyominoes
267313, Theme: Beaches
317430,Components: Map (Continental / National scale)
317430, Country: USA
317430, Political: Elections
23878,Movies: Star Wars
348072,Components: Dice with Icons
348072, Series: Pocket Games (Helvetiq)
348072, Theme: Mushrooms
324957,Components: Player Screens
324957, Components: Standees
324957, Creatures: Monsters
324957, Theme: Retro
324957, Versions & Editions: Board Game Versions of Role-Playing Games
2885,Admin: Better Description Needed!
2885, Digital Implementations: VASSAL
2885, History: World War II (Pacific)
2885, Theme: Weather
2885, War Battlespace: Naval warfare
299180,Non disponible
21955,Components: Looney Pyramid Games
21955, Containers: Zippered Pouch
172600,Admin: Better Description Needed!
172600, Components: Gems/Crystals
9237,Players: Two-Player Only Games
9237, Series: Civil War
9237, Brigade (The Gamers)
9237, States: Kentucky
334784,Books: Alice in Wonderland
334784, Game: Fluxx
198029,Game: Flip City
198029, Players: Games with Solitaire Rules
228234,Players: Two-Player Only Games
228234, Theme: Climate Change
228234, Theme: Environmental Protection / Degradation / Pollution
6352,Authors: J.R.R. Tolkien
6352, Series: Literature (Kosmos)
351666,Components: Traditional Playing Cards
351666, Digital Implementations: Board Game Arena
351666, Organizations: The Game Artisans of Canada
351666, Series: The Strawman Variations
37875,Islands: Iwo Jima (Japan)
37875, Players: Two-Player Only Games
37875, Series: International Games (MMP)
275800,Admin: Better Description Needed!
168549,Country: Norway
148036,Admin: Better Description Needed!
148036, Creatures: Zombies
148036, Game: Risk (Official)
148036, Players: Two-Player Only Games
148036, Versions & Editions: Versions with IP after the original release
21324,Category: Combinatorial
21324, Components: 7 x 7 Grids
21324, Components: HexHex4 Grids
21324, Containers: Zippered Pouch
21324, Digital Implementations: Abstract Play
21324, Digital Implementations: Super Duper Games
21324, Players: Two-Player Only Games
393404,Series: Zombie Kidz
2060,Word Games: First Letter Given
378833,Mechanism: Roll-and-Write
378833, Theme: Camping
378833, Theme: Nature
332018,Books: Alice in Wonderland
332018, Brands: Disney
332018, Category: Two-Player Fighting Games
332018, Players: Two-Player Only Games
332018, Series: Funkoverse Strategy Game
6516,Players: Two-Player Only Games
6516, Series: Specialist Games (Games Workshop)
6516, Setting: Warhammer 40
6516,000 Wargames
55158,Creatures: Werewolves
325477,Mechanism: Connection
325477, Crowdfunding: Kickstarter
325477, Digital Implementations: Tabletopia
319736,Organizations: Board Games Association of Creators in Spain (LUDO)
177542,Admin: Better Description Needed!
177542, Crowdfunding: Kickstarter
177542, Players: Two-Player Only Games
165022,Non disponible
107861,Components: Map (Continental / National scale)
107861, Continents: Europe
403250,Theme: Pub
403250, Bars
403250, Bistros...
4395,Components: Map (Continental / National scale)
4395, Game: Bohnanza
4395, Theme: Hanseatic League
62143,Country: USA
62143, History: Prohibition in the USA
62143, Players: Games with Solitaire Rules
62143, Series: Euro Games (Victory Point Games)
62143, Theme: Circus
175121,Players: Two-Player Only Games
175121, TV Shows: Adventure Time
393343,Mechanism: Judging Games
393343, Organizations: Game Designers of North Carolina
1356,Theme: Witches
271270,Contests: 9 Card Nanogame PnP
271270, Crowdfunding: Kickstarter
271270, Crowdfunding: Spieleschmiede
271270, Digital Implementations: Tabletopia
271270, Digital Implementations: VASSAL
271270, Players: Solitaire Only Games
271270, Series: Nano9games
31553,Country: France
31553, Magazine: Strategy & Tactics
31553, Players: Two-Player Only Games
31553, Region: Normandy (France)
1772,Digital Implementations: VASSAL
1772, Players: Two-Player Only Games
1772, Players: Wargames with Rules Supporting Only Two Players
1772, Series: GDW Series 120 Games
1772, Space: Asteroids
1772, Theme: Robots
1772, Versions & Editions: Board Game Versions of Role-Playing Games
162292,Country: Norway
162292, Players: Games with Solitaire Rules
162292, Players: Solitaire Only Card Games
162292, Players: Solitaire Only Games
2553,Digital Implementations: VASSAL
2553, Theme: Tropical Islands
166298,Crowdfunding: Kickstarter
166298, Series: Science Games (Genius Games)
166298, Theme: Biology
166298, Theme: Chemistry
166298, Theme: Science
230424,Crowdfunding: Kickstarter
230424, Game: Crisis at Steamfall
281385,Crowdfunding: Kickstarter
281385, Decades: The 1980's
281385, Theme: Mystery / Crime
281385, Theme: Police
391084,Characters: Minions
35472,Components: 4 x 4 Grids
13512,Game: Imagem & Ação
318551,Country: Mexico
318551, Theme: Food / Cooking
399166,Components: Digital Hybrid – App/Website Required
399166, Misc: LongPack Games
399166, Players: Games with Solitaire Rules
162367,Non disponible
361503,Non disponible
239808,Crowdfunding: Kickstarter
239808, Digital Implementations: Tabletopia
239808, Misc: LongPack Games
366316,Category: Escape Room Games
366316, Series: Exit: The Game
286939,Card Games: Lane Battler
286939, Components: Wooden pieces & boards
286939, Country: Belgium
286939, Country: France
286939, Country: Germany
286939, Country: USA
286939, Crowdfunding: Kickstarter
286939, History: World War II (Battle of the Bulge)
286939, Players: Two-Player Only Games
286939, Players: Wargames with Rules Supporting Only Two Players
268183,Players: Two-Player Only Games
268183, Setting: Warhammer Fantasy Wargames
285110,Non disponible
334267,Non disponible
355788,Crowdfunding: Kickstarter
355788, Digital Implementations: Board Game Arena
355788, Misc: LongPack Games
355788, Theme: Alchemy
271,TV Shows: The Simpsons
280107,Card Games: Shedding / Stops
280107, Continents: Asia
280107, Country: Japan
280107, Digital Implementations: Board Game Arena
280107, Traditional Games: Goita
186990,Country: Egypt
186990, Decades: The 1950's
186990, History: Cold War
186990, History: Suez Crisis
186990, Players: Solitaire Only Games
186990, Players: Solitaire Only Wargames
186990, Series: Mini Series (Decision Games)
260168,Sports: Volleyball
260168, Crowdfunding: Kickstarter
211996,Game: Fluxx
150930,Components: Sand Timers
341315,Card Games: Shedding / Stops
341315, Theme: Food / Cooking
364266,Players: Two-Player Only Games
364266, Theme: Burglary and Heists
100172,Crowdfunding: Kickstarter
354328,Non disponible
289916,Animals: Cats
289916, Mechanism: Roll-and-Write
136146,Players: Wargames with Solitaire Rules
194307,Country: Japan
194307, Theme: Samurai
298370,Crowdfunding: Kickstarter
298370, Players: Games with Solitaire Rules
298370, Sports: Golf
234700,Theme: My Best Life
4364,Series: Civil War
4364, Brigade (The Gamers)
163432,Crowdfunding: Kickstarter
163432, Crowdfunding: Spieleschmiede
41849,Country: Austria
41849, Country: France
41849, Country: Germany
41849, Country: Italy
41849, Digital Implementations: VASSAL
41849, History: Austro-Prussian War
41849, History: Italian Wars of Independence
41849, Players: Two-Player Only Games
266771,Animals: Cats
266771, Crowdfunding: Kickstarter
266771, Theme: Excrements / Feces / Poop / Urine
76728,Non disponible
30057,Food & Drink: Burgers
30057, Players: Two-Player Only Games
30057, Theme: Food / Cooking
366470,Non disponible
268276,Game: Chrononauts
268276, Theme: Alternate History
268276, Theme: Time Travel
268276, TV Shows: Star Trek (various)
268276, Versions & Editions: Versions with IP after the original release
258135,Components: Miniatures
258135, Crowdfunding: Kickstarter
258135, Digital Implementations: Tabletopia
28574,Non disponible
18058,Game: Anno Domini
18058, Theme: Boardgaming
301011,Misc: LongPack Games
301011, Theme: Astronomy
309625,Components: Official Music Soundtrack
309625, Crowdfunding: Kickstarter
309625, Misc: LongPack Games
309625, Mythology: Slavic
297661,Series: Coffee Break Games (Lumberjacks Studio)
36241,Category: Tower Defense
36241, Country: Egypt
36241, Country: Israel
36241, Country: Jordan
36241, Country: Lebanon
36241, Country: Syria
36241, History: 1948 Arab-Israeli War
36241, Players: Games with Solitaire Rules
36241, Players: Solitaire Only Games
36241, Players: Solitaire Only Wargames
36241, Players: Wargames with Solitaire Rules
36241, Region: Middle East
36241, Series: Battlesson (Victory Point Games)
36241, Series: States of Siege
109285,Continents: Europe
109285, History: French Revolutionary Wars
109285, History: Napoleonic Wars
109285, History: Waterloo Campaign
46410,Country: Germany
46410, Players: Games with Solitaire Rules
13976,Non disponible
89403,Non disponible
1572,Components: Jigsaw Puzzles
34001,Players: Two-Player Only Games
34001, Series: Easy Play (Schmidt Spiele)
363531,Occupation: Merchant
238700,Non disponible
302914,Theme: Cruise ships
302914, Crowdfunding: Spieleschmiede
302914, Digital Implementations: Tabletopia
302914, Players: Games with Solitaire Rules
86128,Non disponible
383551,Country: Mexico
383551, Food & Drink: Liquor / Cocktails
19464,Components: 8 x 16 Grids
19464, Players: Two-Player Only Games
19464, Sports: Football / Soccer
165521,Components: Dice with Icons
165521, Game: Rory's Story Cubes
165521, Mechanism: Storytelling dice game
191191,Crowdfunding: Kickstarter
191191, Series: Small Box Big Fun (Action Phase Games)
191191, Theme: Villainy
173648,Admin: Better Description Needed!
164917,Food & Drink: Bananas
164917, Game: Bananagrams
226592,Non disponible
316113,Crowdfunding: Kickstarter
316113, Political: Elections
5718,Components: Game Box Used In Play
5718, Game: Cranium
189341,Containers: Round Boxes
189341, Containers: Tin/Metal Box
189341, Game: Timeline
189341, Mechanism: Card Line
189341, Region: Quebec (Canada)
38764,Components: 12 x 12 Grids
38764, Components: 6 x 6 Grids
38764, Players: Two-Player Only Games
38764, Traditional Games: Chess
423698,Admin: Better Description Needed!
423698, Mechanism: Tableau Building
423698, Theme: Nature
91668,Non disponible
2452,Game: Jenga (Official)
2452, Mechanism: Tower Stacking
2452, Animals: Dogs
2452, Characters: Tarzan
2452, Components: 3-Dimensional (3D)
2452, Components: Wooden pieces & boards
2452, Containers: Tubes
2452, Holidays: Christmas
2452, Holidays: Halloween
2452, Misc: Dice Tower Hall of Fame
2452, Movies: The Nightmare Before Christmas
2452, Promotional: Board Games
2452, Series: World's Smallest (Super Impulse)
2452, Theme: US National Parks
2452, TV Shows: Doctor Who
2452, TV Shows: Hanna-Barbera
2452, TV Shows: Scooby-Doo!
2452, Versions & Editions: Travel Versions of Non-Travel Games
2995,Country: Belgium
2995, Country: Germany
2995, Country: Italy
2995, Country: Russia
2995, History: World War II (Africa)
2995, History: World War II (Italy)
2995, Mechanism: Hidden Movement
2995, Players: Two-Player Only Games
2995, Series: The Sniper (SPI)
2995, War Battlespace: Land warfare
2995, War Level of Command: Tactical
187777,Crowdfunding: Kickstarter
3369,Admin: Better Description Needed!
3369, Authors: Edgar Rice Burroughs
3369, Components: Map (City Scale)
3369, Components: Map (Global Scale)
3369, Space: Mars
183441,Admin: Better Description Needed!
183441, Creatures: Dwarves & Gnomes
9108,Non disponible
24157,Crowdfunding: Kickstarter
12622,Theme: Burglary and Heists
9803,Country: France
9803, Players: Two-Player Only Games
9803, Players: Wargames with Rules Supporting Only Two Players
9803, Series: Standard Combat Series (MMP)
38923,Ancient: Mesopotamia
38923, Components: Map (Continental / National scale)
38923, History: Wars in the Ancient Near East
38923, Region: Middle East
10659,Non disponible
10272,Country: France
10272, Country: Spain
10272, Country: Sweden
10272, History: Age of Kings
10272, History: Thirty Years War
18212,Setting: Dungeons & Dragons
23931,Medical: Diseases
23931, Occupation: Researcher / Scientist
23931, Players: Two-Player Only Games
23931, Theme: Biology
232119,Crowdfunding: Kickstarter
234292,Creatures: Ghosts
331228,Non disponible
203584,Non disponible
89767,Non disponible
6381,Animals: Hippopotamuses
6381, Components: 6 x 7 Grids
6381, Game: Sequence
6381, Versions & Editions: Junior Versions of Grown-Up Games
265569,Mechanism: Drawing
251349,Containers: Book-like
251349, Crowdfunding: Kickstarter
251349, Misc: LongPack Games
251349, Theme: Books / Libraries
251349, Theme: Cthulhu Mythos
262273,Mechanism: Flip-and-Write
262273, Theme: Archaeology / Paleontology
341362,Creatures: Demons
341362, Crowdfunding: Kickstarter
341362, Traditional Card Games: Hearts
93540,Non disponible
209280,Card Games: Draw and Discard
209280, Crowdfunding: Kickstarter
156420,Non disponible
371333,Animals: Cats
371333, Crowdfunding: Kickstarter
371333, Digital Implementations: Tabletopia
7089,Players: Two-Player Only Games
7089, Series: Panzer Grenadier (Avalanche)
23915,Ancient: Rome
23915, Components: Map (Continental / National scale)
23915, History: Roman – Gallic Wars
23915, History: Roman Empire
23915, Players: Games with Solitaire Rules
23915, Players: Solitaire Only Games
23915, Players: Solitaire Only Wargames
23915, Players: Wargames with Solitaire Rules
23915, Series: Solitaire (White Dog Games)
1187,Authors: J.R.R. Tolkien
1187, Players: Two-Player Only Games
55756,Game: Anno Domini
416552,Digital Implementations: Board Game Arena
416552, Theme: Flowers
416552, Theme: Gardening
416552, Theme: Stock Market
23757,Containers: Tin/Metal Box
23757, Region: Quebec (Canada)
23757, Sports Teams: National Hockey League (NHL)
23757, Sports: Ice Hockey
297897,Mythology: Norse
297897, Theme: Vikings
5480,Country: Russia
5480, Country: Soviet Union
5480, Country: Ukraine
5480, Digital Implementations: VASSAL
5480, History: World War II (Eastern Front)
5480, Players: Two-Player Only Games
5480, Series: Panzergruppe Guderian System (SPI)
152952,Players: Two-Player Only Games
3246,Components: Map (Continental / National scale)
3246, Country: Scotland
3246, Country: United Kingdom
3246, Magazine: Ares
3246, Players: Two-Player Only Games
154677,Ancient: Rome
1294,Animals: Dogs
1294, Books: Mystery Novels
1294, Books: Sherlock Holmes
1294, Celebrities: Alfred Hitchcock
1294, Cities: Barcelona (Spain)
1294, Cities: Bilbao (Spain)
1294, Cities: Munich (Bavaria
1294, Germany)
1294, Cities: Seville (Spain)
1294, Cities: Vienna (Austria)
1294, Comic Books: Asterix
1294, Constructions: Louvre (France)
1294, Game: Cluedo / Clue (Parker Brothers
1294, et al)
1294, Misc: Dice Tower Hall of Fame
1294, Misc: Watch It Played How To Videos
1294, Region: Andalusia (Spain)
1294, Series: Games to go (Parker)
1294, Series: Nostalgia (Hasbro)
1294, Sports Teams: Barcelona
1294, Sports Teams: Feyenoord
1294, Sports Teams: VfL Wolfsburg
1294, Theme: Mystery / Crime
1294, TV Shows: Hanna-Barbera
1294, TV Shows: Scooby-Doo!
1294, TV Shows: The Golden Girls
1294, TV Shows: The Simpsons
7537,Components: 9 x 9 Grids
7537, Players: Two-Player Only Games
140163,Animals: Pandas
140163, Crowdfunding: Kickstarter
140163, Series: Fantasy Strike (Sirlin)
140163, Traditional Card Games: Poker
29078,Game: Frontiers – Liberty or Death!
29078, Players: Two-Player Only Games
1324,Game: Café International
1324, Versions & Editions: Card Versions of Non-Card Games
346255,Country: Japan
346255, Crowdfunding: Kickstarter
346255, Food & Drink: Sushi
346255, Theme: Food / Cooking
3977,Animals: Bears
3977, Series: Mitbringspiele (HABA)
185244,Contests: 18 Card Microgame
185244, Digital Implementations: Tabletopia
185244, Misc: LongPack Games
185244, Series: Pocket Games (Devir)
352003,Components: Digital Hybrid – App/Website Required
299151,Crowdfunding: Kickstarter
299151, Digital Implementations: TableTop Simulator Mod (TTS)
299151, Misc: Forteller Audio Narration
593,Sports: Horse Racing
219509,Theme: Pirates
195742,Cities: New York (New York
195742, USA)
195742, Organizations: The Game Artisans of Canada
93400,Components: String
5195,Mechanic: Circuit-Based Trading Games
377738,Animals: Cats
377738, Food & Drink: Coffee
377738, Food & Drink: Tea
377738, Theme: Pub
377738, Bars
377738, Bistros...
185845,Digital Implementations: TableTop Simulator Mod (TTS)
185845, Digital Implementations: VASSAL
185845, Game: Dropzone Commander
324884,Creatures: Monsters
324884, Series: KOSMOS Open&Play
140779,Category: Dungeon Crawler
140779, Crowdfunding: Kickstarter
140779, Game: Guardians' Chronicles
140779, Theme: Superheroes
109922,Components: Block Wargames
109922, Digital Implementations: VASSAL
109922, Players: Two-Player Only Games
3523,Country: France
3523, History: World War II (Africa)
3523, Magazine: The Wargamer
3523, Players: Wargames with Rules Supporting Only Two Players
3523, Series: Battles for North Africa (3W)
135019,Animals: Elephants
135019, Country: India
135019, Crowdfunding: Kickstarter
197071,Non disponible
402205,Mechanism: Roll-and-Write
2857,Authors: Edgar Rice Burroughs
2857, Characters: Tarzan
250878,Digital Implementations: Tabletopia
250878, Game: Werewolf / Mafia
250878, Setting: Capital Lux
178515,Admin: Better Description Needed!
178515, Misc: LongPack Games
178515, Theme: Circus
300509,Crowdfunding: Kickstarter
402109,Non disponible
4746,Category: Dungeon Crawler
4746, Components: Miniatures
4746, Creatures: Dragons
4746, Players: Games with Solitaire Rules
4746, Setting: Dungeons & Dragons
4746, Versions & Editions: Board Game Versions of Role-Playing Games
2342,Theme: Spooky Old Houses
7989,Creatures: Ghosts
43245,Ancient: Rome
43245, Components: Block Wargames
43245, Components: Map (Continental / National scale)
43245, Digital Implementations: VASSAL
43245, History: Roman – Gallic Wars
43245, Players: Two-Player Only Games
43245, Players: Wargames with Rules Supporting Only Two Players
